id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
587836,Landing Page Submission,Direct Traffic,No,No,0,3.0,15,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
587808,API,Direct Traffic,No,No,1,4.0,1761,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
587803,Landing Page Submission,Organic Search,Yes,No,0,6.0,453,6.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
587795,API,Organic Search,No,No,0,6.0,122,2.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
587786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587777,Landing Page Submission,Direct Traffic,No,No,0,7.0,961,1.75,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
587760,Landing Page Submission,Direct Traffic,No,No,1,2.0,979,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
587753,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,2,2.0,Unsubscribed,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
587719,Landing Page Submission,Direct Traffic,No,No,0,6.0,147,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,16.0,No
587703,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,913,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
587702,API,Google,No,No,0,2.0,726,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587667,Landing Page Submission,Direct Traffic,No,No,0,1.0,55,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587649,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587640,Landing Page Submission,Organic Search,No,No,0,4.0,345,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
587596,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
587586,Landing Page Submission,Organic Search,No,No,1,14.0,1822,7.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587543,Landing Page Submission,Organic Search,Yes,No,0,4.0,203,4.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
587534,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
587530,Landing Page Submission,Direct Traffic,No,No,0,2.0,228,2.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,14.0,Yes
587507,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
587500,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587499,Landing Page Submission,Direct Traffic,No,No,0,2.0,465,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587495,Landing Page Submission,Google,No,No,1,3.0,1391,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,No
587487,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587486,Landing Page Submission,Direct Traffic,No,No,0,2.0,886,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587484,Landing Page Submission,Google,No,No,1,4.0,692,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
587481,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587476,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
587472,Landing Page Submission,Organic Search,No,No,0,13.0,246,6.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
587471,Landing Page Submission,Google,No,No,0,4.0,166,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
587458,Landing Page Submission,Direct Traffic,No,No,0,5.0,286,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
587422,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587418,Landing Page Submission,Google,Yes,No,1,4.0,1269,2.0,Email Bounced,Business Administration,Working Professional,No,No,No,No,No,No,14.0,20.0,No
587414,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587412,API,Google,No,No,1,2.0,783,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587409,API,Organic Search,No,No,0,2.0,348,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587404,Landing Page Submission,Google,No,No,1,3.0,1029,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
587403,Landing Page Submission,Google,No,No,0,6.0,617,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587392,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587391,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587384,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587376,API,Organic Search,No,No,0,2.0,35,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587366,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
587365,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587357,Landing Page Submission,Direct Traffic,No,No,0,4.0,62,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,17.0,No
587356,Landing Page Submission,Organic Search,No,No,1,19.0,265,3.8,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587348,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587341,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587323,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587314,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587310,API,Organic Search,No,No,0,2.0,228,1.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587309,Landing Page Submission,Organic Search,No,No,1,10.0,1250,10.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
587303,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587293,API,Google,No,No,0,2.0,1570,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
587286,Landing Page Submission,Direct Traffic,No,No,0,2.0,1266,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587277,API,Direct Traffic,Yes,No,0,25.0,269,1.19,Page Visited on Website,,,No,No,No,No,No,No,,,No
587260,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587259,API,Organic Search,No,No,0,6.0,440,6.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
587249,Landing Page Submission,Direct Traffic,No,No,0,2.0,151,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
587243,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,14.0,No
587225,Landing Page Submission,Google,No,No,1,4.0,1264,4.0,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
587204,API,Google,No,No,0,7.0,35,1.4,Page Visited on Website,,,No,No,No,No,No,No,,,No
587146,Landing Page Submission,Direct Traffic,No,No,1,7.0,247,1.75,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
587130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
587105,Landing Page Submission,Google,No,No,1,4.0,2,2.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587103,API,Google,No,No,1,3.0,1288,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587094,API,Organic Search,No,No,1,6.0,147,6.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,15.0,No
587089,Landing Page Submission,Organic Search,No,No,1,9.0,1105,2.25,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
587083,Landing Page Submission,Direct Traffic,Yes,No,0,42.0,1148,3.82,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
587079,Landing Page Submission,Organic Search,No,No,0,5.0,31,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587059,API,Organic Search,No,No,0,5.0,311,1.25,Page Visited on Website,,,No,No,No,No,No,No,17.0,15.0,No
587046,Landing Page Submission,Direct Traffic,No,No,1,2.0,86,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587045,Landing Page Submission,Direct Traffic,No,No,1,1.0,125,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587043,Landing Page Submission,Google,No,No,0,6.0,693,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,No
587040,Landing Page Submission,Direct Traffic,No,No,1,1.0,944,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
587028,Landing Page Submission,Google,No,No,1,3.0,1381,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
587019,Landing Page Submission,Direct Traffic,No,No,0,2.0,1135,2.0,Converted to Lead,Services Excellence,,No,No,No,No,No,No,14.0,13.0,Yes
587010,Landing Page Submission,Direct Traffic,No,No,0,3.0,181,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
586948,Landing Page Submission,Direct Traffic,No,No,1,2.0,1522,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
586930,Landing Page Submission,Direct Traffic,No,No,0,3.0,130,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,Yes
586896,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586883,Landing Page Submission,Direct Traffic,No,No,0,2.0,383,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
586854,Landing Page Submission,Direct Traffic,No,No,0,1.0,438,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,No
586850,API,Organic Search,Yes,No,0,11.0,251,1.83,Chat Conversation,,,No,No,No,No,No,No,,,No
586843,Landing Page Submission,Organic Search,No,No,0,5.0,288,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
586837,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586835,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
586828,Landing Page Submission,Direct Traffic,No,No,1,3.0,127,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
586827,Landing Page Submission,Direct Traffic,No,No,0,6.0,272,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
586820,Landing Page Submission,Direct Traffic,No,No,0,2.0,351,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586806,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586802,Landing Page Submission,Direct Traffic,No,No,1,3.0,1102,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
586799,Landing Page Submission,Organic Search,No,No,1,4.0,1544,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
586780,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,16.0,Yes
586776,Landing Page Submission,Direct Traffic,No,No,0,1.0,12,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,16.0,16.0,Yes
586771,Landing Page Submission,Organic Search,Yes,No,1,8.0,1757,8.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
586770,Landing Page Submission,Direct Traffic,No,No,0,1.0,508,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
586758,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
586726,API,Google,No,No,0,1.0,102,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
586709,API,Organic Search,No,No,1,2.0,126,1.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,12.0,No
586693,Landing Page Submission,Direct Traffic,No,No,0,4.0,12,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
586658,Landing Page Submission,Google,No,No,0,4.0,381,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
586652,Landing Page Submission,Direct Traffic,No,No,0,6.0,0,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586641,API,Google,No,No,0,2.0,498,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
586640,Landing Page Submission,Google,No,No,0,12.0,669,12.0,Email Opened,International Business,,No,No,No,No,No,No,16.0,18.0,No
586638,Landing Page Submission,Google,No,No,1,9.0,1316,4.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
586634,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
586631,Landing Page Submission,Google,No,No,0,9.0,78,9.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
586629,Landing Page Submission,Google,No,No,1,3.0,1493,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
586622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586613,API,Chat,No,No,0,2.0,357,1.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
586593,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586577,API,Google,No,No,0,1.0,200,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586563,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586552,API,Direct Traffic,No,No,1,2.0,1678,2.0,Had a Phone Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
586542,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,14.0,No
586524,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586521,Landing Page Submission,Direct Traffic,No,No,0,1.0,554,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
586511,API,Organic Search,Yes,No,0,1.0,1323,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
586496,Landing Page Submission,Direct Traffic,No,No,0,9.0,458,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
586455,Landing Page Submission,Google,No,No,0,2.0,368,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586443,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,15.0,No
586427,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586414,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586401,Landing Page Submission,Direct Traffic,No,No,0,5.0,31,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
586394,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
586393,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
586364,Landing Page Submission,Organic Search,No,No,1,11.0,1002,3.67,Had a Phone Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
586359,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
586353,Landing Page Submission,Direct Traffic,No,No,0,2.0,111,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
586351,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586349,Landing Page Submission,Google,No,No,1,3.0,520,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586345,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586331,API,Organic Search,No,No,0,2.0,151,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
586326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586315,Landing Page Submission,Direct Traffic,No,No,1,2.0,1099,2.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
586308,Landing Page Submission,Google,No,No,1,8.0,1558,2.67,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
586307,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586296,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
586292,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,156,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586285,Landing Page Submission,Direct Traffic,No,No,0,4.0,1409,4.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
586254,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586246,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
586245,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586241,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586237,API,Organic Search,No,No,1,4.0,643,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586221,API,Google,No,No,0,2.0,991,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
586199,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586194,Landing Page Submission,Organic Search,No,No,0,5.0,953,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
586175,Landing Page Submission,Google,No,No,0,6.0,1353,6.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
586173,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586158,Landing Page Submission,Google,No,No,0,8.0,87,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
586145,Landing Page Submission,Direct Traffic,No,No,0,4.0,1224,1.33,Page Visited on Website,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
586139,Landing Page Submission,Direct Traffic,No,No,0,3.0,159,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
586124,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
586109,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586106,API,Organic Search,No,No,0,7.0,1531,1.75,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586104,Landing Page Submission,Direct Traffic,No,No,0,9.0,390,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
586075,Landing Page Submission,Organic Search,Yes,No,0,3.0,278,3.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
586069,Landing Page Submission,Direct Traffic,No,No,0,2.0,289,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
586052,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586022,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1234,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
586016,Landing Page Submission,Direct Traffic,No,No,1,3.0,541,3.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
585995,Landing Page Submission,Direct Traffic,No,No,0,4.0,334,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,16.0,17.0,Yes
585977,Landing Page Submission,Direct Traffic,No,No,0,3.0,2087,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
585963,Landing Page Submission,Direct Traffic,No,No,0,3.0,154,3.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
585939,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,283,2.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
585927,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
585892,Landing Page Submission,Direct Traffic,No,No,1,2.0,766,2.0,Had a Phone Conversation,IT Projects Management,Working Professional,No,No,No,No,No,No,14.0,15.0,Yes
585890,Landing Page Submission,Direct Traffic,No,No,0,9.0,87,1.8,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,17.0,Yes
585888,Landing Page Submission,Direct Traffic,No,No,0,5.0,104,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
585872,Landing Page Submission,Direct Traffic,No,No,1,4.0,1449,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
585871,Landing Page Submission,Direct Traffic,No,No,0,2.0,391,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
585870,API,Google,Yes,No,0,4.0,65,4.0,Unsubscribed,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
585868,Landing Page Submission,Organic Search,Yes,No,0,10.0,408,3.33,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
585865,Landing Page Submission,Direct Traffic,No,No,0,3.0,154,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
585859,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
585829,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
585822,Landing Page Submission,Organic Search,No,No,1,7.0,854,3.5,Page Visited on Website,Business Administration,,Yes,No,No,No,No,No,14.0,17.0,No
585819,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585811,Landing Page Submission,Organic Search,No,No,0,8.0,216,4.0,SMS Sent,Select,Unemployed,Yes,No,No,No,No,No,14.0,17.0,No
585800,Landing Page Submission,Direct Traffic,No,No,0,1.0,127,1.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
585799,API,Google,No,No,1,9.0,38,1.8,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
585792,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585790,Landing Page Submission,Direct Traffic,No,No,1,3.0,82,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
585785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
585775,Landing Page Submission,Google,No,No,0,4.0,2226,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
585761,API,Google,No,No,1,8.0,1198,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
585712,Landing Page Submission,Direct Traffic,No,No,1,2.0,254,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
585710,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,152,2.0,Email Bounced,Services Excellence,Unemployed,No,No,No,No,No,No,12.0,13.0,No
585709,Landing Page Submission,Organic Search,No,No,1,16.0,1297,1.78,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
585703,API,Google,No,No,1,2.0,1157,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
585688,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585642,Landing Page Submission,Organic Search,No,No,0,4.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
585616,Landing Page Submission,Google,No,No,1,4.0,605,2.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,14.0,16.0,No
