id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
629872,Landing Page Submission,Direct Traffic,No,No,0,2.0,320,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
627107,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
627411,Landing Page Submission,Google,No,No,0,3.0,325,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
582628,Landing Page Submission,Direct Traffic,No,No,1,2.0,69,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
618523,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606548,Landing Page Submission,Google,No,No,0,5.0,1592,1.67,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
649028,Landing Page Submission,Organic Search,No,No,0,4.0,61,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,17.0,No
584324,Landing Page Submission,Google,No,No,0,4.0,1106,4.0,Form Submitted on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,9.0,18.0,No
652023,API,Referral Sites,No,No,0,5.0,255,5.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,11.0,14.0,No
602415,Landing Page Submission,Organic Search,No,No,1,4.0,1882,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
582241,Landing Page Submission,Direct Traffic,No,No,0,5.0,93,5.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587396,Landing Page Submission,Google,No,No,0,24.0,338,8.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
631477,API,Google,No,No,0,2.0,385,1.0,Email Opened,,,No,No,No,No,No,No,,,No
580754,Landing Page Submission,Google,No,No,0,4.0,419,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
639224,Landing Page Submission,Direct Traffic,No,No,0,4.0,66,1.33,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
627877,Landing Page Submission,Organic Search,No,No,1,4.0,1529,4.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
582963,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
629531,Landing Page Submission,Google,No,No,0,6.0,268,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
580445,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
612578,API,Organic Search,No,No,1,4.0,804,1.33,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
615353,Landing Page Submission,Direct Traffic,No,No,0,3.0,9,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
628726,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,No
621899,Landing Page Submission,Direct Traffic,No,No,0,4.0,283,4.0,SMS Sent,,,No,No,No,No,No,No,,,No
615038,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628437,Landing Page Submission,Organic Search,Yes,No,0,5.0,181,5.0,Unreachable,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
636659,Landing Page Submission,Google,No,No,1,14.0,1424,2.8,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
584056,Landing Page Submission,Organic Search,No,No,0,6.0,136,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
602333,Landing Page Submission,Organic Search,No,No,0,2.0,361,2.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,,,Yes
581529,Landing Page Submission,Google,No,No,0,5.0,266,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,19.0,No
650291,API,Google,No,No,1,4.0,1048,1.33,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
599735,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
611302,Landing Page Submission,Direct Traffic,No,No,0,4.0,21,4.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
649130,API,Organic Search,No,No,0,7.0,14,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
617100,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
584352,API,Google,No,No,1,4.0,678,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,14.0,No
634919,API,Google,No,No,0,1.0,1194,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
611368,Landing Page Submission,Google,No,No,0,8.0,108,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
603229,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605214,API,Chat,No,No,0,2.0,31,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
590917,Landing Page Submission,Direct Traffic,No,No,0,5.0,311,2.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
658828,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Link Clicked,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
586678,Lead Add Form,,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
617003,Landing Page Submission,Google,No,No,1,3.0,1019,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
593977,API,Direct Traffic,No,No,0,2.0,79,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
609640,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
646726,Landing Page Submission,Direct Traffic,No,No,1,8.0,10,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
580388,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
604017,Landing Page Submission,Google,No,No,0,10.0,91,3.33,SMS Sent,Select,,No,No,No,No,No,No,,,No
602759,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
624527,Landing Page Submission,Direct Traffic,No,No,0,4.0,477,4.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
605829,Landing Page Submission,Google,No,No,0,3.0,130,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
654181,Lead Import,Facebook,No,No,0,,1517,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
657423,Landing Page Submission,Referral Sites,No,No,0,17.0,71,3.4,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
614798,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
655429,Landing Page Submission,Google,No,No,0,3.0,1412,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
652477,API,Google,No,No,0,7.0,49,7.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
583745,Landing Page Submission,Direct Traffic,No,No,1,2.0,1635,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
597088,Landing Page Submission,Organic Search,Yes,No,0,9.0,127,4.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
607487,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,946,2.5,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
634915,Landing Page Submission,Direct Traffic,No,No,1,3.0,527,1.5,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
597853,Landing Page Submission,Direct Traffic,No,No,0,2.0,479,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610077,Landing Page Submission,Google,No,No,1,4.0,1298,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
639428,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
616664,API,Google,No,No,1,3.0,8,1.5,SMS Sent,,,No,No,No,No,No,No,,,No
588203,Landing Page Submission,Direct Traffic,No,No,0,3.0,431,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
608251,API,Google,No,No,1,2.0,39,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
599990,API,Organic Search,No,No,1,2.0,576,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
602919,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
656493,API,Referral Sites,No,No,0,5.0,253,1.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
653593,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
600810,API,Organic Search,No,No,0,3.0,558,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
597116,API,Direct Traffic,No,No,1,4.0,1655,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
648765,API,Google,No,No,1,2.0,26,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
645315,Landing Page Submission,Direct Traffic,No,No,1,5.0,100,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
597627,Landing Page Submission,Direct Traffic,No,No,0,3.0,7,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598969,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
649262,API,Google,No,No,1,3.0,970,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
619314,Landing Page Submission,Direct Traffic,No,No,1,4.0,52,4.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
653444,Landing Page Submission,Google,No,No,0,2.0,1595,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
622822,Landing Page Submission,Google,No,No,1,3.0,130,3.0,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,,,No
655078,Landing Page Submission,Direct Traffic,No,No,0,4.0,439,4.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
612027,Landing Page Submission,Direct Traffic,No,No,0,5.0,209,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
586362,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
583111,Landing Page Submission,Direct Traffic,No,No,0,5.0,568,2.5,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
588963,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,499,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
640096,API,Google,No,No,1,3.0,92,1.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
654173,Lead Import,Facebook,No,No,1,,844,,,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
583573,Landing Page Submission,Direct Traffic,No,No,0,6.0,386,6.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
611444,Landing Page Submission,Google,No,No,0,2.0,105,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
653430,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
638078,Landing Page Submission,Direct Traffic,No,No,0,2.0,317,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
632303,Landing Page Submission,Google,No,No,1,4.0,906,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
636432,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1157,2.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
585535,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
587131,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
656412,Landing Page Submission,Organic Search,No,No,0,8.0,93,8.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,14.0,13.0,Yes
647300,Landing Page Submission,Organic Search,Yes,No,0,2.0,387,2.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
601850,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,225,5.0,Page Visited on Website,Rural and Agribusiness,,No,No,No,No,No,No,,,Yes
632338,Landing Page Submission,Google,No,No,1,3.0,797,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
626895,Landing Page Submission,Google,No,No,0,7.0,383,2.33,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
635906,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
629916,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
632928,Landing Page Submission,Direct Traffic,No,No,1,2.0,280,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,19.0,No
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654441,API,Google,No,No,1,3.0,1292,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
582775,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
597846,Landing Page Submission,Google,No,No,0,8.0,233,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
624965,Landing Page Submission,Google,No,No,0,2.0,203,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
590281,API,Google,No,No,1,5.0,59,5.0,Unreachable,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
620220,API,Organic Search,Yes,No,0,1.0,117,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
594128,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
643275,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,11.0,12.0,No
580707,API,Google,No,No,0,2.0,19,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
658531,API,Organic Search,No,No,1,6.0,385,6.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
638855,Landing Page Submission,Direct Traffic,No,No,0,3.0,182,3.0,SMS Sent,Retail Management,,No,No,No,No,No,No,14.0,17.0,Yes
650893,Landing Page Submission,Direct Traffic,No,No,0,5.0,887,2.5,Unreachable,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
604073,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632815,Landing Page Submission,Google,No,No,0,4.0,59,4.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,No
604873,Landing Page Submission,Direct Traffic,No,No,0,9.0,63,4.5,Chat Conversation,Marketing Management,Student,No,No,No,No,No,No,,,Yes
598737,API,Chat,No,No,0,1.0,1687,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
612836,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
599307,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,31,2.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
630079,Landing Page Submission,Organic Search,Yes,No,0,5.0,71,5.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,Yes
616733,Landing Page Submission,Direct Traffic,No,No,1,9.0,1324,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
584538,Landing Page Submission,Organic Search,No,No,1,4.0,1390,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
658448,Landing Page Submission,Google,No,No,0,5.0,309,5.0,Chat Conversation,Finance Management,,No,No,No,No,No,No,15.0,18.0,No
630728,Landing Page Submission,Direct Traffic,No,No,1,4.0,906,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,Yes
593999,API,Organic Search,No,No,1,5.0,1184,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
594949,Landing Page Submission,Direct Traffic,No,No,0,2.0,463,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
607640,Landing Page Submission,Direct Traffic,No,No,1,9.0,1390,4.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
611844,API,Google,No,No,1,11.0,115,5.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
603338,API,Organic Search,No,No,0,6.0,410,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
590993,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
580819,API,Google,No,No,0,6.0,1458,2.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
607877,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,832,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
647976,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
592374,Landing Page Submission,Organic Search,No,No,0,9.0,414,9.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
657887,API,Organic Search,No,No,0,5.0,1117,5.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
619503,Landing Page Submission,Google,No,No,1,3.0,1160,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623768,Landing Page Submission,Google,No,No,0,4.0,245,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
644197,Landing Page Submission,Google,No,No,1,4.0,688,2.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,13.0,20.0,No
645342,Landing Page Submission,Direct Traffic,No,No,0,3.0,580,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,Yes
591197,Landing Page Submission,Direct Traffic,No,No,0,2.0,1245,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
653259,Landing Page Submission,Google,No,No,0,5.0,299,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
644006,API,Google,No,No,0,2.0,535,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654099,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
594875,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,247,2.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,13.0,13.0,Yes
594568,Landing Page Submission,Organic Search,Yes,No,0,5.0,623,5.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,Yes
659074,Landing Page Submission,Direct Traffic,No,No,0,3.0,718,3.0,Unreachable,Hospitality Management,,No,No,No,No,No,No,13.0,14.0,Yes
644758,Landing Page Submission,Google,No,No,1,4.0,894,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
597623,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580939,Landing Page Submission,Direct Traffic,No,No,1,5.0,1341,2.5,SMS Sent,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,14.0,19.0,Yes
596905,Landing Page Submission,Direct Traffic,No,No,0,1.0,224,1.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,,,Yes
603219,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1110,1.0,Email Bounced,Services Excellence,,No,No,No,No,No,No,,,No
611658,Landing Page Submission,Google,No,No,0,5.0,1004,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
646003,Landing Page Submission,Google,No,No,0,4.0,113,4.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
591301,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
642352,Landing Page Submission,Google,No,No,0,6.0,1049,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
588369,Landing Page Submission,Organic Search,No,No,0,7.0,96,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
649338,Landing Page Submission,Referral Sites,No,No,1,6.0,1086,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
631587,API,Google,No,No,0,2.0,350,2.0,Email Opened,,,No,No,No,No,No,No,,,No
608334,Landing Page Submission,Google,No,No,0,2.0,306,2.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
651262,Landing Page Submission,Google,No,No,0,5.0,376,5.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
612830,Landing Page Submission,Direct Traffic,No,No,0,9.0,165,4.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
644257,Landing Page Submission,Google,No,No,1,3.0,784,3.0,Converted to Lead,Business Administration,Working Professional,No,No,No,No,No,No,15.0,20.0,No
583294,Landing Page Submission,Direct Traffic,No,No,0,1.0,336,1.0,Converted to Lead,Healthcare Management,Unemployed,No,No,No,No,No,No,11.0,16.0,Yes
601642,API,Organic Search,No,No,0,3.0,317,3.0,Page Visited on Website,Select,Other,No,No,No,No,No,No,,,No
596002,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
646426,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
597789,Landing Page Submission,Direct Traffic,No,No,0,4.0,469,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
639384,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
608544,Landing Page Submission,Google,No,No,1,5.0,781,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
582921,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,488,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
620773,Landing Page Submission,Direct Traffic,No,No,0,1.0,295,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
580577,Landing Page Submission,Direct Traffic,No,No,0,1.0,686,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
646302,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
644924,Landing Page Submission,Google,No,No,0,4.0,469,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
585071,API,Google,No,No,1,3.0,746,3.0,Unreachable,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
606136,Landing Page Submission,Organic Search,No,No,0,6.0,22,6.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
632772,Landing Page Submission,Direct Traffic,No,No,0,7.0,1720,2.33,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
641056,Landing Page Submission,Google,No,No,0,3.0,255,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
635810,API,Google,No,No,1,2.0,1453,1.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
629449,Landing Page Submission,Google,No,No,1,10.0,216,1.25,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
592698,API,Organic Search,No,No,1,2.0,1115,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
597857,API,Google,No,No,0,2.0,96,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
624284,API,bing,No,No,0,2.0,88,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
653903,API,Organic Search,No,No,0,3.0,118,1.5,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
600879,API,Google,No,No,0,2.0,24,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
639358,Landing Page Submission,Google,No,No,0,10.0,1159,2.5,Page Visited on Website,Finance Management,,No,No,No,No,No,No,15.0,17.0,No
610220,API,Google,No,No,0,16.0,804,2.29,Page Visited on Website,,,No,No,No,No,No,No,,,No
614036,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
596753,Landing Page Submission,Google,No,No,0,5.0,383,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
654278,API,Organic Search,No,No,0,13.0,99,13.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,18.0,15.0,No
633922,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
606893,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
641916,API,Google,No,No,0,10.0,85,5.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
642384,API,Google,No,No,1,2.0,1528,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
610153,Landing Page Submission,Google,No,No,0,3.0,1507,1.5,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
596128,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
602915,Landing Page Submission,Direct Traffic,No,No,0,2.0,98,2.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
619003,API,Direct Traffic,No,No,1,8.0,1011,8.0,SMS Sent,,,No,No,No,No,No,No,,,No
598617,Landing Page Submission,Direct Traffic,No,No,1,3.0,1247,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
602690,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609897,API,Organic Search,No,No,1,11.0,591,3.67,Email Opened,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,16.0,13.0,Yes
